1,2532.8360562003727,10.676403
2,2532.8360562003727,11.174285
3,2532.8360562003727,10.935852
4,1335.3559719281204,10.548817
5,1335.3559719281204,10.606181
6,715.5996991645248,20.40622
7,395.35719075881093,7.044297
8,349.59116576040174,5.9224215
9,138.8817493344137,4.873956
10,80.27614303230547,3.3416297
11,79.05847169899165,3.1262736
12,79.05847169899165,3.0247102
13,76.31592793660221,3.072989
14,76.31592793660221,2.5774686
15,76.31592793660221,2.663977
16,76.31592793660221,2.633345
17,76.31592793660221,2.6700623
18,76.31592793660221,2.7293022
19,76.31592793660221,2.6484342
20,65.7109499598252,2.617756
21,65.7109499598252,2.9714708
22,65.7109499598252,3.0405073
23,65.7109499598252,3.096016
24,156.7440650767084,3.0326805
25,75.93425252970724,2.5633214
26,75.93425252970724,3.2102182
27,75.93425252970724,3.048345
28,75.93425252970724,3.1563175
29,75.93425252970724,3.1758053
30,75.93425252970724,3.3808665
31,75.93425252970724,3.191225
32,63.93425252970685,3.1557102
33,63.93425252970685,3.944728
34,63.93425252970685,3.945729
35,63.93425252970685,4.0219483
36,63.93425252970685,3.9093301
37,63.93425252970685,3.9861863
38,63.93425252970685,3.981121
39,63.93425252970685,4.035409
40,63.93425252970685,4.0445604
41,63.93425252970685,4.0201116
42,63.93425252970685,3.923995
43,63.93425252970685,3.7978063
44,63.93425252970685,3.9122958
45,63.93425252970685,4.064969
46,63.93425252970685,4.004111
47,75.93425252970724,4.17481
48,75.93425252970724,3.1041386
49,75.93425252970724,3.1792111
