1,2278.1142509465412,1.5155963
2,2611.3579955392665,1.5153403
3,2611.3579955392665,1.4041543
4,3133.8073981271014,1.4057174
5,1366.025985470929,1.1988721655452055
6,1373.4471989359724,1.0268487
7,1373.4471989359724,0.8920106
8,1373.4471989359724,0.8924362
9,669.1138959685499,0.9818872706150413
10,677.1138959685499,0.84326756
11,677.1138959685499,0.82796454
12,677.1138959685499,0.81241393
13,677.1138959685499,0.8117127
14,677.1138959685499,0.8263923
15,677.1138959685499,0.7970551
16,677.1138959685499,0.8184897
17,677.1138959685499,0.81453323
18,677.1138959685499,0.81651056
19,677.1138959685499,0.81117725
20,677.1138959685499,0.8125204
21,677.1138959685499,0.7760858
22,677.1138959685499,0.81463534
23,677.1138959685499,0.79431945
24,677.1138959685499,0.8242336
25,677.1138959685499,0.7635496
26,677.1138959685499,0.8177733
27,677.1138959685499,0.8357961
28,677.1138959685499,0.8078763
29,679.1138959685499,0.7577442
30,679.1138959685499,0.7956494
31,679.1138959685499,0.82138187
32,679.1138959685499,0.76362354
33,679.1138959685499,0.8141764
34,679.1138959685499,0.78775406
35,679.1138959685499,0.78812194
36,679.1138959685499,0.7917678
37,679.1138959685499,0.7781066
38,652.0309400128137,1.0941528514823322
39,1549.8571989028308,1.1805284
40,1934.6479820364673,1.0572122
41,1487.8406815737108,1.7898807672552028
42,1470.068683072152,1.0415651
43,673.2438172770449,1.486860035405099
44,673.2438172770449,0.9158816
45,670.4467776288843,0.9329694
46,693.4467776288866,0.9744741
47,709.4467776288866,1.076375
48,708.4467776288866,1.0703387
49,708.4467776288866,1.1009384
