iteration,mean,max,std,dist_mean,dist_min
0,-0.44202059806531613,-0.44202059806531613,0,0,0
1,-1.1355529245409575,-1.086473791595661,0.3633144263304875,0.9469199183085601,0.9204414443894179
2,-1.0589312882456319,-0.8753924310789513,0.37161396394649493,0.7730678055263617,0.7688120218078968
3,-1.0786915223556877,-0.9683005507806887,0.37543705788990944,0.695626448641617,0.684750772239216
4,-0.955340309339658,-0.6556005476797361,0.32835141987828187,0.6363636896421055,0.6298441068978408
5,-0.9149174880348429,-0.769743966194248,0.3183526113566141,0.56614630566637,0.5514711981632696
6,-0.7445732997597936,-0.6190328277449588,0.2639694692692651,0.5466925733559407,0.5056192238588314
7,-0.7385531959985105,-0.5761511715978379,0.25611896852000254,0.48375216645423025,0.42265355774926433
8,-0.759819742534857,-0.6773697978456132,0.29131846960228946,0.5067228932527285,0.31279821372840544
9,-0.8252425815000851,-0.6354290788695467,0.30665111513810034,0.5193950954358598,0.4176199164589164
10,-0.7752362610674745,-0.6020391835569929,0.29345391695671885,0.3476645504103986,0.2525710627083803
11,-0.6812862522574809,-0.5188498862021629,0.24487585653981714,0.4079222636211135,0.1625486265084225
12,-0.4415286053460137,-0.36382060463508603,0.18260350489939128,0.25843795531616764,0.22073786024579659
13,-0.9096540059734535,-0.4135460293903642,0.29160688852283967,0.8051298833339647,0.11430244503998743
14,-0.462815424686954,-0.4622435183513762,0.19210079212651324,0.1254563882370676,0.12242587618104826
15,-0.8506153474220928,-0.49084566224054726,0.30363421790942463,0.7644310922255277,0.25139347598788
16,-0.4354345347853247,-0.4280604893366548,0.17680835987632587,0.12256501110924473,0.11384853820545567
17,-0.5493857910169007,-0.5349232063345566,0.20508907921699515,0.22587891804015137,0.20180955102492293
18,-1.1557211550900772,-0.9818021528253519,0.39453814250965996,1.0366164685802697,0.6766369374342847
19,-0.9432720926734159,-0.8777555662408929,0.34166104833402444,0.2887466844509575,0.2531702251074032
20,-0.441186642407076,-0.4359529614141549,0.17215127301207428,0.5261580114341389,0.5118768577913814
21,-0.7658934127347772,-0.6017805634417528,0.2717256729371198,0.6939528392909102,0.62462341789412
22,-0.6286702977596507,-0.6099185394837552,0.22335716439821646,0.1407429947360056,0.11172334947796894
23,-0.8964278488801348,-0.7098443432678141,0.30506417945110986,0.89802227657314,0.5683815210576502
24,-0.7228344682073953,-0.6681018949115756,0.24779015093451062,0.2205224696039188,0.18871380659080145
25,-0.6764027797872322,-0.6760050984758349,0.22496155998708947,0.20168832159129665,0.20018256885199937
26,-0.5657344378681701,-0.5655754505963156,0.19529561016478664,1.0442593222362666,1.0441156187142984
27,-1.3316559209666505,-0.9971840697070401,0.42407101411756576,1.5963059144320624,1.1853079551781691
28,-0.887393499400404,-0.7469612637678884,0.2584766027571007,0.4348044667728943,0.2760150958230166
29,-0.5253052829266077,-0.525151176042069,0.18665333902068174,0.8495084436691106,0.8490187781848116
30,-0.9941048391327905,-0.6835977974855899,0.26851783831759557,1.0892098659624858,0.7827892723493215
31,-0.9277625352131136,-0.7587530235442442,0.3349180628895404,0.6136797322454185,0.2943020873961415
32,-1.124506434569455,-0.7028754586936873,0.3568813876619208,1.3023587075697387,0.5833603842821924
33,-0.40733001946182135,-0.2586398963737311,0.16453056560469903,0.9644086231219193,0.826258343599311
34,-0.5170331951336872,-0.4423824589817714,0.1695518796754646,0.48446563729335657,0.31050873791275646
35,-0.7456649617947774,-0.48857216801037895,0.23834641023663167,0.7061067579399445,0.15709717459336076
36,-0.7779565214931179,-0.51784170799711,0.23003180443188512,0.5063354832552605,0.10800518940513024
37,-0.44208377855876946,-0.4417585015071882,0.10390510439919419,0.23195816380371195,0.23143092517121874
38,-1.4478361859590816,-1.4224056741870466,0.40743925488993293,1.7647495913157882,1.67808442533803
39,-1.3427882916007283,-1.3204892587961183,0.3887718781513313,0.4828456217850391,0.4709537231934008
40,-1.292590414863438,-1.2824061319762405,0.423954598804184,0.36304994535871693,0.2977189633987931
41,-1.2930672861096215,-0.8351508463304231,0.4469539524128848,2.0118896434785607,1.426724722698504
42,-1.225029405819781,-0.80040893177244,0.4061074832138817,1.2635828821152537,0.3356678410983209
43,-1.1067835025516848,-0.7637427209489915,0.3809844702487165,1.0460996161246963,0.2222340017422978
44,-0.9215624274422001,-0.7599823301231139,0.3258828205192676,0.8046296812999943,0.3805501994491875
45,-1.182745120684776,-0.8354221009683668,0.42387550220720527,1.1796419903021624,0.38422375716475027
46,-1.209919725484002,-0.8679059186761939,0.36463775579477375,1.4651093767382635,1.189631588841177
47,-0.763129642259484,-0.7504284471024338,0.2613512638479846,1.1285618243000977,1.0017204402174806
48,-1.4587520593288998,-1.4385981796583904,0.4841229182759271,1.425634376793679,0.9850110928757082
49,-1.3629563702309737,-1.3468829836317928,0.45712611780955337,0.357619689317116,0.3372775204569579
50,-1.395344196625569,-1.3044469116459134,0.4594689132851334,1.1986584704137335,0.29889802761099915
