iteration,mean,max,std,dist_mean,dist_min
0,1.125790467608024,1.125790467608024,0,0,0
1,1.8129372233300043,1.9250670522317617,0.16101253000950805,6.91829913050137,6.778706193079306
2,1.874126828387128,2.002742033988757,0.1568668027794603,4.703922814629541,4.664002564034462
3,1.9262474919061987,2.1219510738677716,0.15734693509856418,4.688537664857983,4.584044472404154
4,1.82512511728573,1.952067451865555,0.15756636162072796,4.763063222806348,4.643564835044766
5,1.841030240464079,1.8837503755524787,0.15694692315162778,4.75906729590062,4.51674461226409
6,1.9318629041260202,2.0841918328348843,0.156765876270321,4.8364069079197805,4.591674673570198
7,1.9592682911769732,2.1028970789999306,0.15650319306291924,4.8782443354590015,4.594106382443768
8,1.9740769139616077,2.0204178269905206,0.1538091273611756,4.818945165902662,4.677855787784064
9,1.950008815729961,2.0768025021787624,0.15625573437136858,4.834839897042103,4.714330761114238
10,1.8380334058574592,1.8798857594657654,0.15780969889390967,5.018605427594698,4.81198370750437
11,2.056749697466218,2.2072309370183185,0.1535937890670305,4.8662940934116605,4.661013721470441
12,1.8199044178303532,1.861403656419702,0.15769628027976945,4.77348028147681,4.571906947956378
13,1.8559009624886726,1.9302716809470335,0.155402009652917,4.824340937477775,4.711766988908911
14,1.7624750356065453,1.8830295349738475,0.1592144228641906,4.891839307532242,4.758722638940746
15,1.8552578693885566,1.9430276347457256,0.15762678289408102,4.74811764313819,4.531080767502928
16,1.8953715794971284,1.9386156539012034,0.15588114983568319,4.838666969844017,4.611688245745161
17,1.9137368706042184,1.9386975272314917,0.1538117856759792,4.748899287335624,4.648919842465671
18,1.919441385529164,2.0004957354026915,0.15738194926209634,4.941289246235661,4.557259397048566
19,1.9716931361137864,2.0611267203168175,0.15724700499503638,5.060188594471794,4.8343034782082
20,1.9400090810128532,2.098433483496653,0.15661761135740807,4.812692980978767,4.791809223980673
21,1.8293179969722102,1.8783318025793407,0.15460820397634528,4.814806989715812,4.714016164157957
22,1.9114760501366785,2.0014272093691887,0.1566172296556806,4.858106647410866,4.741634319435775
23,2.0264039529224056,2.072056568787592,0.15439105895523086,4.828084051290255,4.663345961508006
24,1.8702622523409862,1.9926774602292296,0.15540283438767563,4.933233725665416,4.733314912602845
25,1.8957740865851043,2.0120611608536914,0.15635376724128872,5.037615766363478,4.908517060620778
26,2.0023202483330467,2.0706421653009497,0.1561543123998384,4.966633017685822,4.783530762203505
27,1.8258856260064704,1.8617445840861309,0.15495781940815367,4.86167177410334,4.704242251240575
28,1.9862102068998586,2.1295639326957416,0.1546112350867689,4.791975717200663,4.721463312974523
29,1.9356077826353717,1.9844581371657954,0.15598314869746172,4.940995301061066,4.855240357216318
30,1.895623438053518,2.0781858284617556,0.15520002809329703,4.884930625855965,4.614046607060076
31,1.935171961909019,1.991723678422084,0.1555947678234478,4.804721518605276,4.671021128061258
32,1.9453245655619595,2.0574502795004843,0.1551726800065995,4.845913349972471,4.720874513899488
33,1.8964177082427383,2.055358326939504,0.15446432212229838,4.719904816090749,4.559885070994724
34,1.9657709465008346,2.1343855938805856,0.15582574061027046,4.915450613931108,4.752457961456184
35,1.959733587773722,2.055775419576099,0.15397193363600195,4.910935408161473,4.84550649743032
36,1.9260921870981162,2.0338960857336783,0.1554566649805751,4.7859839355421725,4.653703024915382
37,2.004765087415626,2.0789732892501593,0.15423759649217084,4.952452327490251,4.873745631907679
38,1.9479071806362898,2.0490270574397287,0.15396891381833505,4.851563936930506,4.667364608202616
39,1.85850951220247,1.993487238842993,0.1575641395133083,4.958530882422644,4.851791801010133
40,1.8941471359617112,2.0113304290916227,0.15473340061093876,4.809164691600454,4.64098971574789
41,1.9159522647344542,2.0745568671627894,0.156507896331273,4.894678720110054,4.8654484034605785
42,1.8778374879857571,1.9602390843102873,0.15605528224706122,4.886660896830366,4.825473841035168
43,1.8682512512062248,1.9966602861148732,0.1559903420959491,4.687200131732244,4.551204146973359
44,1.8170024873730233,1.9199641263265481,0.15747661435431948,4.822946818786087,4.692480806006
45,1.9616468819529116,2.2164906782508056,0.15477025446587647,4.955024259742395,4.9472135389528775
46,1.9610440019244013,2.0087710972532635,0.15621454061339968,4.879157399747549,4.783031105470524
47,1.986682551167424,2.08940371925805,0.15527062202532368,4.901832976758407,4.678850135530804
48,1.942245290925,2.1224820112303187,0.15461045889105823,4.8222110501126325,4.722169750200654
49,1.982863994206135,1.9984554898336977,0.15617158405323195,4.894000558595531,4.7088065009536715
50,2.006986799351655,2.0733928412374425,0.15740802395983514,4.838526945711885,4.739483750830061
