iteration,mean,max,std,dist_mean,dist_min
0,-0.6603858851217986,-0.6603858851217986,0,0,0
1,-1.2601069938621292,-1.2071353506457085,0.40877883243630087,0.894165347943837,0.8906870430262248
2,-1.108448947571859,-0.8883836344245989,0.38140590491922066,0.8009948877361528,0.7917451051522698
3,-1.116341998139717,-0.9806539115424622,0.38540587432085827,0.7544840482371029,0.7417552739983639
4,-0.9483695488876874,-0.7890260057206392,0.30955529337535415,0.7310064086891588,0.714434712422896
5,-0.9163038083979421,-0.8562770195211944,0.2961611465289386,0.7067517332935775,0.6782265747801401
6,-0.8728863390130615,-0.664573437455891,0.30577477393966906,0.6408909473606614,0.6074102404103053
7,-0.8111555364379673,-0.7231822896092154,0.2922045359802253,0.6091846491058559,0.6000102292679885
8,-0.9282295067006747,-0.7167038567925164,0.3116165297002827,0.6354749429582758,0.6025990167325649
9,-0.795574606857176,-0.6167352472328136,0.26277206772637296,0.6026201397688421,0.5957946610960175
10,-1.0504458211569911,-0.7777962522721511,0.36164246325414684,0.8333053903149235,0.49721344682079316
11,-0.7043162719098994,-0.507845125674947,0.2651621804419936,0.40528688565788357,0.3730911990015274
12,-0.7577171712202302,-0.5432021041107972,0.27398876118899457,0.6208668836032438,0.31803118337491854
13,-0.655878468085511,-0.5486294591521129,0.22523894334202216,0.4405409566081371,0.33518136639156315
14,-0.4459518364260468,-0.33276802349675405,0.16897406785570462,0.2917537429359778,0.27250081820806915
15,-0.5731377268347027,-0.5270584481247186,0.21521981792770037,0.31422871325895857,0.24279897262757877
16,-0.6399291635656451,-0.5320982741564574,0.23162864562183166,0.3801591967838174,0.3470468095166056
17,-0.6158577370762637,-0.4135885964220527,0.21421867965778413,0.4957477177743428,0.38152813264301944
18,-0.4620905550485279,-0.43124540969621666,0.16805686748964765,0.3609155600427778,0.34672575758152785
19,-0.44939289201032606,-0.3145005158952544,0.147458212595332,0.34471817233761,0.3297801139850158
20,-0.3582843707244166,-0.23525616448837106,0.13523182200148437,0.2713144877300001,0.24733911795047644
21,-0.35919489512788433,-0.3415049557565712,0.13979031314708035,0.23711926721568954,0.232549949720586
22,-0.281503832063321,-0.22573309017492826,0.10093621191374243,0.21578991281524454,0.16806176359829159
23,-0.25545395837410323,-0.23145968981640996,0.09509784988949635,0.12573348115604288,0.1180284005238127
24,-1.193302083060865,-0.29857397992670504,0.3883113057230919,1.2433703917419723,0.3236141770958294
25,-0.30942662014211525,-0.2612496468245956,0.1372381294057189,0.132011906683207,0.11846439083434776
26,-0.6023087940143481,-0.36386236871527816,0.24057192052878038,0.46167145954303923,0.1766804546524222
27,-0.27508359746101896,-0.2569737616822806,0.12248586819566641,0.17908585052454465,0.16291620745520077
28,-0.2960728676280162,-0.262008011132032,0.1253260436228759,0.12187898202262108,0.10319091874422731
29,-0.22705377888829079,-0.21263858481618758,0.1023833869225326,0.11408307759398474,0.10039058398840826
30,-0.9490507311355438,-0.8539924841304675,0.30896990092847215,0.8294695780886627,0.721042044014269
31,-0.8998411757486825,-0.86278985149861,0.28395676694466077,0.18319049105779833,0.1452963969820556
32,-0.7424862503176926,-0.4847896013349977,0.24467323725677642,0.6991461353715696,0.3232266899080426
33,-0.6270342550436802,-0.6005346483692947,0.22474866168177093,0.1979034950049331,0.17861691993377013
34,-0.3676462827512245,-0.30886772629609466,0.14059541840562362,0.3183589623457042,0.2746519401224057
35,-0.2540278344707041,-0.17540146737063206,0.09154505375650909,0.2205332352134027,0.18040226917188487
36,-1.0123669590559394,-0.7748815196471864,0.3584978028040043,1.0554715003465287,0.8469418260224402
37,-0.7291303661595732,-0.6846508152319906,0.2771253099233964,0.18160996341235053,0.16864644635295112
38,-0.36623557859624467,-0.2041625926207472,0.1399397440388819,0.6056582519985727,0.24814420345488739
39,-0.5307395477583476,-0.18441638449811606,0.17617054387851544,0.5212606890073683,0.17427331871257307
40,-0.2712464407506272,-0.22150328570312647,0.09138337302637017,0.15477392928825617,0.1020829025086508
41,-0.7539276029603161,-0.23814631769062927,0.2728488626334873,0.7415320888233232,0.25502122419487194
42,-0.19353792783935397,-0.16950525857118146,0.07777321252976084,0.12718408554828114,0.10987426488263649
43,-0.36623702190148194,-0.1722835691572423,0.13315785240818603,0.31224235308689735,0.10021461856235708
44,-0.21660536313331663,-0.19463444259443555,0.08740382551722829,0.11187720612168066,0.1038863315838078
45,-0.1569110128553783,-0.1363712411562116,0.057713266215302185,0.10915278052689349,0.09599065647229792
46,-0.7852651950153525,-0.6640113833703438,0.2578619620297677,0.7717945536459503,0.5957692336529826
47,-0.6962027117021592,-0.6851911947135079,0.24401836998002913,0.08895781751880832,0.07452377539376798
48,-1.1422547092714896,-0.6086982626395863,0.37852280771077645,1.2427090984778135,0.1782124377350827
49,-0.6585566078936624,-0.6395759602420915,0.2062867459694077,0.10434146075133435,0.08765724247933114
50,-0.5926899075343849,-0.5740956993083194,0.2017901632483332,0.1599201276215344,0.14381985109106513
