iteration,mean,max,std,dist_mean,dist_min
0,-0.4109762227692901,-0.4109762227692901,0,0,0
1,-1.1486601009304391,-1.1157589361721179,0.3939511479234824,0.9358700658368776,0.9267203109594154
2,-1.068572001681061,-1.005696605981649,0.35714979771517175,0.7701466863519895,0.7678141337882102
3,-1.1134604650536701,-1.0480184303343119,0.38168264726024315,0.6921965200522219,0.6821150195302444
4,-1.0567875455039564,-0.9080190850007567,0.3641226144873728,0.636038793136416,0.616278948358755
5,-0.9275381221934988,-0.7571170172328368,0.3333852087848973,0.6066369228881914,0.5558773129431381
6,-0.9175351498629241,-0.8574854225088533,0.3052578624474276,0.5679241413836312,0.5306753649540245
7,-0.9116928348951929,-0.7401874398587984,0.3128396291693408,0.506020860250359,0.4013785424262886
8,-0.9854990169740001,-0.7067666068063472,0.342873041230861,0.7187071323191376,0.3399476216564184
9,-0.7761244726909073,-0.733141724150457,0.2729012492966895,0.21721417661956963,0.20805510399328095
10,-1.4320245341532152,-1.3860235772305707,0.4753146346110184,1.5526963235996383,1.4673318725458815
11,-1.0159351931957525,-0.8514912166448767,0.35112592695435374,1.6298825237794228,1.5781066497457377
12,-1.399488739237154,-1.356108719432552,0.49206145913796356,1.8621846070168306,1.5722309075535974
13,-0.826538892364449,-0.488996426419323,0.29216621166052253,1.6902046501744992,1.359434787818909
14,-0.6381458164186362,-0.48166657187464507,0.2280732817293881,0.3651041127496073,0.2328609216829495
15,-0.7276796676894317,-0.49483291900545767,0.2671109048993118,0.5240448705138013,0.23360232392130792
16,-0.6341515833965718,-0.3706413497189812,0.2217507675194001,0.5812677104444945,0.32174523816745043
17,-0.41739009259620463,-0.3830998527427,0.1477456021436182,0.21032207773817296,0.18040866324663463
18,-0.4989296660264945,-0.49710193281120285,0.17510157156401868,0.21367198482030197,0.21214352325482397
19,-1.225984995990174,-1.0433401631497718,0.44160855492045314,1.2813046326427664,0.7279886425149223
20,-1.0703802926969008,-1.015236269360887,0.3783682937803821,0.16707932984661844,0.15737805263056834
21,-1.1317839023796559,-0.9298825298431486,0.3780515606436249,1.2681026673464286,0.7048419137351325
22,-1.0049393243188183,-0.9459950438391261,0.34266921533840394,0.20263976815299195,0.17591774596618617
23,-0.8119047808688752,-0.7988917710420002,0.2879185136069021,0.21481379457334748,0.2077240290047201
24,-0.842734980658374,-0.754416911474752,0.2960259489339225,1.0574500515552607,0.9545687686862143
25,-0.784049635045875,-0.783361216668991,0.2763846970939994,0.2619869187508194,0.2564263460789959
26,-1.0035091402160246,-0.9055149386954372,0.34604584723175613,0.8990963551860162,0.7586956274108174
27,-0.8921222298094147,-0.885407463130057,0.3103024893607285,0.1229629025593342,0.11218332941344074
28,-1.241733577907417,-0.684235570135724,0.4202321879273967,1.2414975751611919,0.5838248418979985
29,-0.653379267491249,-0.5916439134991532,0.23704261542880317,0.1809859855276441,0.16118078380477424
30,-0.8005901296857262,-0.5771736548716339,0.28059780116377525,0.6147357187717167,0.28015718877191675
31,-0.6066660236408337,-0.6041734024175304,0.21017449573522842,0.15845202589869867,0.15357957510107514
32,-1.0582688642661116,-0.6871002877064755,0.35374257481374083,1.2089952001301514,0.7475218604161046
33,-0.6932518592823484,-0.6629924753247911,0.2410178954993148,0.09592931569121982,0.06689974735733417
34,-1.2584343667940583,-1.0661368175191468,0.42848142337283,1.3679922832065592,0.9660188310539081
35,-1.1880488448417559,-1.053398785258076,0.4026983698173494,0.8772845178806814,0.18200518456631706
36,-0.6868557011143496,-0.68200436159321,0.23706742348418475,0.8909871976192933,0.888583283596202
37,-1.01586738155303,-1.0153127286095163,0.36352129338448413,0.824823558060945,0.8086438489733485
38,-0.4917946898626001,-0.4844157501488478,0.17677631669430977,0.902376806794358,0.8955367018009619
39,-0.7716423905620997,-0.40586366820850883,0.26755825660365995,0.7174122287036478,0.5874426508628879
40,-0.46708901208666953,-0.433273347811923,0.1516899002469958,0.14702702626825542,0.11377828195540256
41,-0.41074067999808656,-0.39346869154728953,0.11387245258624476,0.22472329970678326,0.21967177494332144
42,-0.6265409100047621,-0.6032874214942449,0.22325352805170195,0.6151197736929944,0.578562973792309
43,-0.3737458273639525,-0.23595069014745526,0.12933807840332437,0.5045140801633554,0.2973696106710832
44,-0.9389681021759417,-0.543285998195969,0.3288785252898014,0.9512881534086584,0.4494912170844717
45,-1.2241047291280456,-0.6623702536398023,0.3834207027786355,1.3312360501127163,0.13410713385303977
46,-1.3517578086079245,-1.2365713741623232,0.4318799610840943,1.5885322150180312,1.3133473544132266
47,-1.293786644339165,-0.9723203293364023,0.36833463446588316,0.4989771629429303,0.4752708447711675
48,-1.0291722127776097,-0.8737615077623913,0.24119398492144825,0.3651889534311028,0.3097007424367364
49,-0.8926498109518248,-0.7402085027624451,0.26945906662833896,0.34083780779537415,0.25509949869331816
50,-0.7905125487686872,-0.6760824309125834,0.255384162217638,0.29131182595726823,0.2257431185204493
