iteration,mean,max,std,dist_mean,dist_min
0,-0.5949659367094488,-0.5949659367094488,0,0,0
1,-1.2552541180455299,-1.1558772916021072,0.3809546660998272,0.9454192710029691,0.9252767421225688
2,-1.0821442675372261,-0.9715176108130904,0.29587104360823513,0.7711627710201205,0.767974282501874
3,-1.2261644102679417,-1.1758219685636502,0.40216314845387446,0.705880034417299,0.70043615757482
4,-1.0134997540131674,-0.83796573388833,0.35329770902003865,0.6560010792440729,0.6380188141097973
5,-1.0136245464688065,-0.8287316552194058,0.340943190036709,0.5984168405069088,0.565388795839462
6,-0.8661270587132274,-0.6276644498517152,0.28371154443032065,0.5384090398526344,0.4903940541193997
7,-0.7747429356773208,-0.6798827395767011,0.24745609414955297,0.4907426060360515,0.4470498415733651
8,-0.7980466860513513,-0.5412942690305161,0.25872073163541215,0.5289508859792781,0.42654567750784395
9,-0.571549877223048,-0.5444271566170611,0.1816931091496069,0.2785718458601651,0.27080296675145105
10,-1.2363467280053553,-0.9752585923439512,0.4046953620447816,1.3333401713986655,0.983932864664689
11,-0.647860420648829,-0.5981554821740244,0.18790372981098316,1.1695662721752202,1.092664037214241
12,-1.0889412390922302,-0.5719451610066985,0.3903425048632899,1.1998578567966094,0.2784060939685411
13,-1.2041221168899945,-0.6615627445818996,0.38421108572758045,1.169591770124194,0.20748703989985046
14,-0.657454807707584,-0.6304417648654866,0.20091316510960744,0.20603793872258322,0.1670921025643178
15,-0.6148820164539524,-0.6125270500859148,0.2094773149868925,0.25962607364660434,0.2474131541963147
16,-0.6218675689547879,-0.5128118818118362,0.16606813497331951,0.5019630632923094,0.47335588431204784
17,-0.4398940968893353,-0.43833016676006425,0.14817961614661768,0.4109332212266795,0.4089054798531717
18,-0.9888936327504527,-0.9249170873165432,0.3880502650661083,0.8151467095638333,0.7766759872983847
19,-0.4818766788699806,-0.4814955661639731,0.13307811688065063,1.0911900145046034,1.0900286022560588
20,-0.9328837579355836,-0.9314193066804219,0.3655366860655467,1.1230591708600866,1.120555066342627
21,-1.0313754245919906,-0.7024645684974736,0.30052188215135833,1.2289325276953407,1.070890695785618
22,-0.7481049811527373,-0.594178360655285,0.2014595740727096,0.29891720124803545,0.2090029464783121
23,-0.6392458232342274,-0.6374503604050717,0.2431152039673355,0.7365585566899472,0.7354198778351547
24,-0.5059342527656745,-0.5045455441832856,0.1637056975651891,0.4783422192851521,0.4763673993206084
25,-0.7133497623533889,-0.7033932547813458,0.16634873144194162,0.6155622012668904,0.6080145954044607
26,-0.6628690550740381,-0.5131166587496164,0.17415143091579663,0.6064840381434651,0.364237654345925
27,-0.7383816379724522,-0.6261457188025598,0.19281542121464285,0.5580787257366682,0.29664759917986605
28,-0.6625957748657021,-0.6474550284294917,0.16059704413939552,0.23985182776256958,0.2284611685399552
29,-0.9929412299770848,-0.798576237693258,0.32657964778058635,1.1370622321828496,0.7793160422444758
30,-1.3074085773972308,-0.8616698893921291,0.40615799978042016,1.3186350637005644,0.27046274190620384
31,-0.8776678893875849,-0.5086127496777463,0.2887357693851335,1.062891262744819,0.6848067545535571
32,-0.7029231156894516,-0.45184624978562754,0.21068634739595335,0.5832387688843599,0.2033260082773858
33,-0.675861577054346,-0.6638536999876488,0.19561555834722807,0.35995039766853526,0.3460365497068536
34,-0.675880877365726,-0.6741099093243411,0.22287423349482355,0.851555403566679,0.8459336827050927
35,-0.4979696132278081,-0.49786236372425857,0.17220355902708845,0.5633479186470917,0.5629842531212744
36,-0.5982254948037027,-0.5981906511709791,0.11702989204306363,0.6695902752490438,0.6695244250590814
37,-0.7601707574753598,-0.7573586255576292,0.24872659404101852,0.9352044961344395,0.9321305884388866
38,-0.8690877616648677,-0.8690806809020493,0.2798082731026152,0.8903846108743041,0.8903836538074392
39,-0.6914686270964885,-0.6777157952402729,0.22453024043067163,0.6525586809928523,0.6491953143198039
40,-0.7535035353746325,-0.7525895165988818,0.25197390017265275,0.3235645278161884,0.3222442101253161
41,-0.6556904989563057,-0.6211720763242163,0.20652623917545837,0.8618771421350904,0.6441185274136683
42,-1.2252533450299037,-0.7316755629686017,0.40401692051608284,1.4728678600976157,0.8090257671744628
43,-0.692671798832401,-0.6120964768987066,0.19821818790787968,0.8606126411381638,0.7579876273914173
44,-1.2989271290158786,-0.9019486678197891,0.42519710644990594,1.4049820801847328,0.5748465336292906
45,-0.9196100454441514,-0.782079380200197,0.3102893708154352,1.1695268308210731,0.830233282474692
46,-0.6527336643718956,-0.6527316452764921,0.23614750897623998,0.6585959506441204,0.6585923852977558
47,-0.641276106180126,-0.6412755109618208,0.1557778552444062,1.0695047616548168,1.0695040229240367
48,-0.7470634842376485,-0.7467146337887185,0.14700007188794287,0.5609029374954599,0.5603682722015003
49,-0.8730465649342902,-0.8684664216631023,0.2032053106344692,0.38223316608313546,0.3635895483354025
50,-0.6282302815208387,-0.6282243570209493,0.2168513255514693,0.9992078529086035,0.9991884307480329
