iteration,mean,max,std,dist_mean,dist_min
0,-1.0480275375517152,-1.0480275375517152,0,0,0
1,-1.276420452762419,-1.2203570017573089,0.45536486185464853,0.8953867804931588,0.891486512294525
2,-1.2189508446607489,-1.1599144944600002,0.42559106554421133,0.8004461786374005,0.7993981204233985
3,-1.1260292698170131,-1.038426900930646,0.4073203410045381,0.7719741879929866,0.7611451699488212
4,-1.1707174676966257,-1.0258467654858758,0.4292138125758428,0.7348894118811546,0.7220729042160552
5,-1.1776941334826985,-1.1163891097572298,0.4038433115086111,0.6993355162081345,0.672214571032766
6,-0.9944046646618634,-0.7554601162794631,0.3446846136440222,0.6526866925615773,0.6287405739849197
7,-1.031817620342118,-0.8698466193677926,0.36911183254868646,0.6325235040384638,0.5735277171663307
8,-0.912058966895245,-0.802691479329814,0.322696464159216,0.5943426240503973,0.5293651800233616
9,-1.1359717012398625,-1.0956354152493404,0.403429073020007,0.7146588301353654,0.43702282859046127
10,-1.221801476754616,-1.1765758177167123,0.4022313536559878,0.735320296552732,0.6354642924065909
11,-1.2576282882953442,-1.1878767875377523,0.4392247267899585,0.7517176014832796,0.4871725919516632
12,-1.1543616367158211,-0.9815541503982093,0.40904651934193537,0.6547379468562164,0.5665435582247373
13,-1.0060550023829022,-0.8840561644567898,0.3610811856419451,0.44058936239918184,0.40733718176831274
14,-0.8919706169569013,-0.8359379480488605,0.3143716027752684,0.3042009548498804,0.27373526833010997
15,-0.7199497393377101,-0.6160721658014627,0.2554286846086292,0.33566622964884935,0.27599283791808443
16,-1.0883248774343346,-0.7678917991672477,0.36839183445284496,0.9711163034628538,0.5200228941417252
17,-0.6285388272323467,-0.5255619984494957,0.23808867290366018,0.6484741583938959,0.54119679106801
18,-1.0994025941723733,-1.0122139095869263,0.3835150785256616,0.9044056932370418,0.7812196433396005
19,-0.8709054748738356,-0.6688377224368803,0.32605476378393267,0.4985010622448998,0.4386338387615279
20,-0.5960712700976392,-0.5561122486147773,0.2195050552292798,0.43540790177936195,0.38650918389546046
21,-0.4726739090408956,-0.38281470204601836,0.1937068478746174,0.2873381794195276,0.2662713421017591
22,-0.5639533230406988,-0.5315133935539897,0.22074192662708758,0.2704811192013407,0.2319207841029388
23,-0.5093242862854246,-0.46231512360121224,0.20721713569206923,0.25091114548392335,0.21736187417103883
24,-1.0563665964798528,-0.900012934159967,0.3920327497412349,1.0678693436058553,0.8178266514639686
25,-0.8884946083792411,-0.8251280078278301,0.3307161952457895,0.2097298041560477,0.18828801378640747
26,-0.814762980715299,-0.7788412038128637,0.3059856499515785,0.16745603147847277,0.1462600970219406
27,-0.7621049438991752,-0.6630984702726015,0.2871776855710611,0.16682428708904082,0.1333475052493666
28,-1.086581325785625,-0.8663166914640723,0.3923445133880457,1.189087852104052,0.5613765804594466
29,-0.8869511831938373,-0.7740177623406604,0.32893704509219496,0.23647380181738484,0.20010121837931075
30,-0.7352810730945726,-0.6929048381054647,0.2638502901682935,0.28024944852671246,0.25287558848999747
31,-1.0899848639296703,-0.6891934361691313,0.36678636307928364,1.0710747545015462,0.28543071451249574
32,-0.6657149337772006,-0.6158889492364397,0.23263514361692242,0.18772581291339427,0.15883936159678866
33,-1.0247847571020527,-0.655562253110224,0.3682564040711339,1.0469856132521222,0.41630805310691
34,-0.6909211767844086,-0.6384129574531772,0.2559049812902828,0.16181824196063163,0.12111084103562728
35,-1.3533321293299252,-1.145707434387432,0.4381361358982686,1.644308590839255,1.4064650190398231
36,-1.2092261798406256,-1.1533056120266303,0.42358312426864875,0.20439650669818274,0.17520321428176097
37,-1.0132358004396136,-1.0021451936256225,0.3617787304378042,0.34418147814184086,0.32665952060496467
38,-0.7933169580536812,-0.6828582315629669,0.2877169123943757,0.7801070855258929,0.3110331580156378
39,-0.6085882034371211,-0.5662084024210046,0.23261738000464316,0.18730343458142962,0.16642354816549124
40,-1.1320577984229983,-0.5724435927817682,0.3935989912357012,1.1459173522726407,0.5467869538955774
41,-0.6531548394857553,-0.6141377605856003,0.23249299949514338,0.19372204668419366,0.16974536481812919
42,-0.5539957936642256,-0.4207158245603998,0.18731511017418662,0.33124160603317443,0.2851645647989759
43,-0.4645698421705553,-0.4045808268712228,0.1603096977195608,0.2345404914038601,0.18442629067869276
44,-0.7918644772845856,-0.3729909842063324,0.2835378436509435,0.7421780939098244,0.20256491070460236
45,-0.4115254580513198,-0.36900262456082766,0.16038895664251168,0.14466409614130685,0.11714629855483204
46,-1.1759616874735557,-0.7997330901316227,0.3943084084156301,1.1519648112941934,0.5016718367214538
47,-0.884842757127886,-0.8177453530192516,0.31666187028178566,0.19630997729034433,0.15814998556839793
48,-0.8008841854128061,-0.6205910087293898,0.2874910338934976,0.5974639647651255,0.25218557225326493
49,-1.1931691549373538,-0.874057736581127,0.41394514285477724,1.3215241674505833,0.8231105904844694
50,-0.8946450691961065,-0.8726321978961011,0.309520974590036,0.1741648428835543,0.1531177912488551
