iteration,mean,max,std,dist_mean,dist_min
0,-0.9688061680886025,-0.9688061680886025,0,0,0
1,-1.3302930494371767,-1.151017002185873,0.31359062250354464,0.8954109067157529,0.8924826229379644
2,-1.0599919415589152,-1.0211597214463797,0.3702260389787042,0.8049781507061622,0.7965275890168252
3,-1.123317218148637,-0.9870547723807085,0.39609522441001194,0.7682439049006069,0.7576753698045416
4,-1.0978878659050142,-0.8819252322820239,0.351518729500267,0.7403112975493443,0.7276728486155678
5,-0.8572381434234078,-0.6884273577971677,0.29603839592427567,0.710649572251354,0.6558049293836111
6,-0.882176385217384,-0.8049230478235905,0.26808394202330027,0.6686840519127875,0.6383185097023298
7,-0.91791407109149,-0.615524156873257,0.2809984747129965,0.6406305417418987,0.6213613001675065
8,-0.8093242216821436,-0.5525359975640162,0.27682937099182275,0.6266794086559614,0.5376444634591488
9,-0.7981376173960338,-0.7233958570577481,0.27174744099660064,0.6354553635751119,0.4945764733129369
10,-1.1094453617409596,-1.0395614202808596,0.36397008281617993,0.7663792943807515,0.7162467979798366
11,-0.7557440019550523,-0.5110009357526119,0.25723879337021305,0.6188637569643951,0.5517562954213575
12,-0.7229414223707304,-0.5293620034084399,0.2621012804598916,0.5356365900422213,0.38834447870985805
13,-0.9835069905403695,-0.6734566908150094,0.29752211548954177,0.9222166983355901,0.5666336361244599
14,-0.869842753189134,-0.5514074679670073,0.33684185478067363,0.7074233176118988,0.6187170246092166
15,-0.5509458724555338,-0.44276947925557275,0.2042873218863313,0.3473036086993525,0.33961022952682524
16,-0.7131018933236157,-0.6328323350606997,0.23239670345116514,0.43643220827706614,0.3810960380539694
17,-0.670172170692079,-0.6459268904185415,0.24680133821021635,0.3373942885038712,0.25149156886002405
18,-1.1695812865825266,-1.0704791852320594,0.4105367075592513,1.0545030398627873,0.7791386063164889
19,-0.6729569212893396,-0.4977065314300775,0.22644506685203325,0.9148719984375305,0.74757187363472
20,-0.3962333773738987,-0.33281531892383365,0.16976050297561626,0.559957515972432,0.4660896822571949
21,-0.37837953073869673,-0.35739001223267014,0.16019015162797307,0.23659728890237183,0.20959645910134558
22,-0.37475640528428494,-0.29663577176187983,0.15933909314046124,0.2394451145321877,0.20930927297218482
23,-0.3587796244583984,-0.3258726580103187,0.13730525820236422,0.21553936966681317,0.18593475592400108
24,-0.29494394407589464,-0.17520288838196957,0.09089309927279428,0.26106073474948077,0.2396622401713952
25,-0.28778229502547215,-0.2661413542979917,0.11644815295617802,0.28478991804649045,0.2509848590495755
26,-0.3984446996828247,-0.36568992760660596,0.14565407638118022,0.2096881943078319,0.18256423712340572
27,-0.9672686213037192,-0.6197284352804271,0.3356135549319066,0.9361881049455878,0.3658013694645353
28,-0.5487962748679406,-0.5395524019405914,0.1718453313220288,0.16984843256665502,0.1631438055245722
29,-0.7810654099518715,-0.5226757164742654,0.2609656630869677,0.4090871637113202,0.16579996684075368
30,-0.5484501820847961,-0.5037115796411211,0.1660875700857095,0.14675754941889685,0.13733881470979684
31,-0.6295388956582434,-0.2560446409619202,0.2163053905363472,0.6051438661351133,0.17313585477266086
32,-0.31833357702364873,-0.27543460773285344,0.1367610787099234,0.21033229653129162,0.1693533875242721
33,-0.9375358549074939,-0.7354792741002035,0.2938395734476564,0.8428078712499303,0.6240859571140239
34,-0.7360694918589443,-0.687918299596004,0.25928187835624245,0.20964776316866826,0.18349229985582072
35,-1.011803419623095,-0.6350003880787477,0.31284082908390826,1.1981922434461039,0.29754611100467976
36,-0.6787868545763294,-0.6453668034574199,0.21622062107007978,0.18546935594092995,0.15685599316656298
37,-0.8371097749392575,-0.5139208882897116,0.2901990622847561,0.7988393437184022,0.2605304619644872
38,-0.6949913978007927,-0.4941352260121144,0.24191812849095262,0.44168925202128306,0.11197466836558151
39,-0.42898976765446206,-0.4105030804216953,0.15082466866656058,0.1241375164214023,0.11523949222433447
40,-0.3614256799726456,-0.3346579497477566,0.1261943093117186,0.11314252022074103,0.09158685188830268
41,-0.38712144871395193,-0.3491681165197027,0.141131927234552,0.3788254963968852,0.3032994458841009
42,-0.4529029027849755,-0.31618941126772215,0.1585356816954245,0.4250411945863457,0.22459951193394495
43,-0.3391127522429196,-0.30262051405059104,0.12384062143250163,0.14295255179414784,0.12346300143030908
44,-1.3079573761768493,-0.8933544060747045,0.4325240136643459,1.382020058539334,0.8257168332914769
45,-0.614983276239245,-0.31644145133797086,0.2158735819809089,0.508674107324584,0.11848776269452557
46,-0.2930657437233222,-0.2819972680564057,0.120376063647234,0.08078868145015693,0.07109826820028098
47,-0.6137582254336036,-0.23644678367831684,0.19604991684588371,0.527224384766985,0.08064226014408273
48,-0.2513760035695345,-0.23347048322281763,0.11732979414576027,0.08681342486656532,0.07766412793108877
49,-0.911967345009806,-0.7442628951925475,0.33254927096108056,0.8307992185021772,0.6357944655211063
50,-0.7825077953811159,-0.7333753851488073,0.29126380901316085,0.20108722661896353,0.1670466698120373
