iteration,mean,max,std,dist_mean,dist_min
0,1.2379712083066363,1.2379712083066363,0,0,0
1,1.7873238948236052,1.9002456379685868,0.16000058811304002,6.733106073450461,6.698813395649872
2,1.8624110288112883,2.036321332057325,0.15836567915781927,4.714031739031672,4.682069521045641
3,1.852983463845442,1.9553655484219865,0.1574438917128407,4.78828006568007,4.651034309494685
4,1.92950161451587,1.9827922597542602,0.15700119054156278,4.832355885788177,4.6707420476706485
5,1.9356398050256658,2.058722251481735,0.1559306178150064,4.735861336600525,4.666398497748807
6,1.9201335265155028,2.105719541058418,0.1568817831882271,4.727187245106703,4.560842653035627
7,1.8800153160498854,2.03177226437079,0.15818383427906513,4.849526380422015,4.688830403884745
8,1.9911437223164083,2.166170610797777,0.15529180361319428,4.946807729282265,4.79034750121975
9,1.9158623631799054,2.092057539702309,0.15968351013680548,4.800717686493085,4.619753252271841
10,1.85811634667397,1.9363482283021134,0.15807329107819248,4.888340284821325,4.748813504887774
11,1.986561055672191,2.0857453797880985,0.1530914932277221,4.769080808859345,4.587327456165629
12,1.9203446497169168,1.988964163755077,0.15633941334893653,4.78196719936306,4.696660074105906
13,2.0624145795364135,2.2595100337227194,0.15537454982843563,4.937196367446591,4.91177686150596
14,1.9005226575500451,1.9570946469520905,0.1558626882659781,4.992633759208476,4.928025102448027
15,1.8828463524781727,1.9777580440316482,0.1569667615906229,4.798175694088712,4.717437142343196
16,1.8618839604150672,1.9806855552341875,0.156083510379222,4.827179772075811,4.735270497781231
17,1.8607148181496316,1.9831943392159124,0.15703211439254025,4.766611731125645,4.688907425875359
18,1.974521642357825,2.0816073115974736,0.1570015020654548,4.9614863224160555,4.774895875889042
19,1.878139661954532,1.9827821380882353,0.1575526042587646,4.984448608202069,4.93773491396139
20,1.921537138907428,2.1184539739803694,0.15645066972743588,4.925188594144522,4.795697560022561
21,1.8955211027215304,1.9987651799306327,0.15558641722088648,4.922474484908234,4.812483612328412
22,1.986367773477675,2.0709417663903134,0.15428709274685298,4.91232983827087,4.72712411323486
23,1.858720425411854,2.0304768165698612,0.15532437550031064,4.722112431330755,4.45608994408633
24,1.8269082529788967,1.9238614388167594,0.15759396494356542,4.845903828173954,4.725231888172556
25,1.9859610674016084,2.0577616743779346,0.1543441287469055,4.935378929689094,4.846792054753399
26,1.953607053013281,2.0954024881182978,0.1532333560555314,4.773553702826243,4.622070988078
27,1.9272680218320832,2.058203829153862,0.15730166183353003,4.907868066728839,4.814487827861387
28,1.8905359780738629,1.9708656325895033,0.15623678300688748,4.946935891264527,4.859430604917329
29,1.9188396232163,2.026614244461105,0.15640337941897361,4.8171563215319155,4.714340122690491
30,1.814728022656069,1.9020840240554207,0.15572977567198865,4.883417702531798,4.840961182045564
31,1.99504920836716,2.045979156864803,0.152885757870812,4.823432792478338,4.685078347282968
32,1.8969481062772005,2.098475257964345,0.1548540684925546,4.862365740659772,4.752063280542735
33,1.935075312999238,2.0652840048427117,0.15420770645493156,4.825854497251113,4.677921402746112
34,1.8885390150479324,1.9963679960549656,0.15714528809174874,4.805686177536273,4.7057856339597945
35,1.9885989357188798,2.082786861047755,0.15366332875431973,4.865370537641686,4.7517880266120995
36,1.9204154220682028,2.0103116799766654,0.15871450959965308,4.749008078830832,4.582573919448472
37,1.874193155184984,1.9686462515502021,0.15478651389238285,4.882634738168106,4.763234066706467
38,1.8914339461661152,1.9872391912839364,0.1563300787595635,4.940481672068638,4.681842540069504
39,1.9501466403322003,2.073271161357499,0.15563669891293236,4.9055951318474715,4.736028161630661
40,1.8985355864357742,1.9373152559088425,0.15643334442485327,4.954572292812433,4.753799001927052
41,1.896893575803414,2.1279175535947115,0.15777150146236146,4.841263086282089,4.645687776118585
42,1.9338316975803342,2.059789981880375,0.15528636852755334,4.920126628270867,4.859513809174111
43,1.9112915986926295,1.9790368085376482,0.1558521125681325,4.927192689979897,4.840963105431259
44,1.8139929210155186,1.9041031044602517,0.1571198840152315,5.021130340713138,4.927860918205024
45,1.8923500297773057,1.9773596252487051,0.15687492381598145,4.984292543314023,4.857721482195149
46,1.914967947248324,2.040638088389526,0.1551056225788889,4.869405129581073,4.585935563182097
47,2.0108366095345067,2.141780107225871,0.1548231931045802,4.942517272895867,4.925234496581851
48,1.8616622799448095,2.1171122333537475,0.15722477667087037,4.899890297311372,4.854443944620275
49,1.9350268128524508,1.9689277512938703,0.15592160540129846,4.919751314851966,4.831833251309038
50,1.9261846218406447,2.056381753230501,0.15806706571080803,5.07563799709791,4.965148451201182
