iteration,mean,max,std,dist_mean,dist_min
0,-0.5153574850762267,-0.5153574850762267,0,0,0
1,-1.192584306090891,-1.11338133887717,0.38082074203805916,0.9419423887170859,0.9277681274336684
2,-1.026660262056025,-0.9629675772227377,0.3552342282476579,0.7704336376387686,0.76683707237292
3,-1.1223603112595963,-0.9484874240167107,0.3801452490439608,0.6952860819908077,0.6891562483806959
4,-0.9350060305153112,-0.8427918565607649,0.30452931365761887,0.6414709686350542,0.6263119919283806
5,-0.9505904548788027,-0.8831871868619634,0.2771626622650737,0.6008513661284709,0.5688583829808219
6,-0.8858642168360442,-0.7107649033914922,0.2476954687428854,0.5349338903770664,0.5163582290084405
7,-0.8180492978544022,-0.7343903063875509,0.24050138791485792,0.5144315074411575,0.4767938065338478
8,-0.8407751649959524,-0.7542302066044394,0.28867645067405406,0.5015013651571243,0.43693831412515305
9,-0.8464850291657015,-0.725363453042402,0.27061593825745567,0.45684696147628434,0.317338478668441
10,-0.9879753995459803,-0.7411926340785582,0.32425926420741225,0.5985291930769807,0.23736043915807928
11,-1.381815517495857,-1.2808114719239692,0.43218602034298825,1.3599347976574512,0.9941020871392061
12,-1.1426175474686746,-0.7240560161440285,0.4134867838156392,1.0094747720087347,0.6149960142217044
13,-0.8345909522802786,-0.7106609464935405,0.29823974950512605,0.46387991948044616,0.2332521272880439
14,-0.7148404721165671,-0.6474220140074336,0.21122640826454886,0.32070318465548237,0.27742290884234805
15,-0.7151233648225112,-0.7125789223263866,0.2221077996977026,0.25099852294661856,0.24056271152957776
16,-1.4052075224359317,-1.3067137254346244,0.4457719171777138,1.7525805117762079,1.5397872010450273
17,-1.4022102725798677,-1.3193285329642952,0.4880921887069454,1.6196771661547686,1.4142135623730951
18,-1.4160992501096978,-1.3611585743815868,0.4457719171777138,1.4142135623730951,1.4142135623730951
19,-1.4120055289728366,-1.3507286231187927,0.4841229182759271,2.0782982619848624,1.4142135623730951
20,-1.3726737045977995,-1.3384098010915437,0.4841229182759271,1.7071067811865475,1.4142135623730951
21,-1.489641416347186,-1.4303957181068407,0.4841229182759271,2.3194792168823417,2.0
22,-1.4332657234225983,-1.3880845765935494,0.4457719171777138,1.4142135623730951,1.4142135623730951
23,-1.3193278670484025,-1.1903174354125683,0.41174419979660626,1.7471744652412202,1.4142135623730951
24,-1.3809940757937738,-1.2223889986712106,0.45910498691741675,1.7190833239054444,1.1119365971643718
25,-1.3024074196141489,-1.26023626149303,0.46867752770739024,1.570976031612795,1.2088876523068113
26,-1.4227096953858742,-1.3691755216484938,0.4457719171777138,1.7146205926895874,1.21002319859696
27,-1.4188768099948859,-1.2716127392492445,0.4660835746615557,1.828793745936736,1.1336344333948893
28,-1.4165719767879703,-1.3753147083266362,0.43085912542728433,2.0224917040747243,1.2794370160492
29,-1.3634223994590255,-1.3224111293208274,0.47014029339352925,1.7371823209655675,1.1774327563036844
30,-1.3967803556433047,-1.2347007087550121,0.4773002640464227,1.4242654469799294,1.0692100348208329
31,-1.4205606354712312,-1.2896681650059345,0.47221917622099674,1.7098023750511488,1.4529744055626124
32,-1.4574298199976934,-1.3277536767810225,0.44059771250618174,1.6904746040861491,1.2464060452288097
33,-1.3498180731762153,-1.1902245660258668,0.4723818026976909,2.1223980242403004,1.8456587397549165
34,-1.4009121988605222,-1.3135031640043398,0.4277235888984864,1.9412983238782358,1.4191149156051839
35,-1.2025220998433883,-0.7681200419364093,0.43048275827334115,1.8739673040254825,1.4963485862418742
36,-1.4402068748933987,-1.3188082048735974,0.4405446811615632,1.682366245544743,1.4806605615205948
37,-1.4642594314668995,-1.3713269643214123,0.4880921887069454,1.9781056668243928,1.4932277527376976
38,-1.2538622435780191,-0.8184804390226882,0.39164431142535183,1.8463187914792418,1.4058207910481213
39,-1.3251666364371073,-1.2365983015715545,0.4559796501969086,1.5149653615390628,1.2218723321300506
40,-1.4314604358729894,-1.2875559567873809,0.4690469690637249,2.1027592300147955,2.0060043120785904
41,-1.3741284767708153,-1.3332994572170667,0.4369636335128051,1.779071573541517,1.4653547794976265
42,-1.2881268562024109,-1.1756998039326405,0.4110382294314355,1.9546438238357409,1.7005671816872567
43,-1.42886747452451,-1.3780390547124177,0.4696213307212636,1.9562151413941187,1.7707333542874089
44,-1.2786449642846913,-0.9125261807418609,0.43355353704136945,1.6993101242319786,1.4330345800569273
45,-1.3792512092081237,-1.3055224266301193,0.4670635321308312,1.7901181750021675,1.4457151428824124
46,-1.2653411198443578,-1.1763401838751244,0.4494719349557219,1.7537324229103541,1.6419361927107807
47,-1.3892866765986458,-1.3476228080307,0.37525733333051203,1.8397987304559202,1.4652673824529727
48,-1.3054736301245866,-0.9317397349184873,0.42358958390155177,1.75927838850263,1.1835489308638876
49,-1.3058904793016506,-1.1663982255859957,0.437627811825566,1.547452043144155,1.0019722251662995
50,-1.3842597461718738,-1.2664406646769322,0.47737923600239573,1.7709471105389532,1.572919374392586
